100 ciudades aleatorias
Presupuesto bajo
Tiempo: 1.8561e-05
Tiempo: 1.8434e-05
Tiempo: 1.8434e-05
Tiempo: 1.8359e-05
Tiempo: 1.8599e-05
Tiempo: 1.8546e-05
Tiempo: 1.8332e-05
Tiempo: 1.8577e-05
Tiempo: 1.8613e-05
Tiempo: 1.8584e-05
Tiempo: 1.9024e-05
Tiempo: 1.8636e-05
Tiempo: 1.8454e-05
Tiempo: 1.8607e-05
Tiempo: 1.8509e-05
Tiempo: 1.8566e-05
Tiempo: 1.8626e-05
Tiempo: 1.8627e-05
Tiempo: 1.8508e-05
Tiempo: 1.8711e-05
Tiempo: 1.839e-05
Tiempo: 1.8454e-05
Tiempo: 1.8559e-05
Tiempo: 1.8348e-05
Tiempo: 1.8496e-05
Tiempo: 1.8568e-05
Tiempo: 1.8475e-05
Tiempo: 1.8401e-05
Tiempo: 1.8628e-05
Tiempo: 1.8622e-05
Tiempo: 1.846e-05
Tiempo: 1.8499e-05
Tiempo: 1.8715e-05
Tiempo: 1.8595e-05
Tiempo: 1.8265e-05
Tiempo: 1.8403e-05
Tiempo: 1.8751e-05
Tiempo: 1.8485e-05
Tiempo: 1.8466e-05
Tiempo: 1.8622e-05
Tiempo: 1.8675e-05
Tiempo: 1.8484e-05
Tiempo: 1.8639e-05
Tiempo: 1.8409e-05
Tiempo: 1.8359e-05
Tiempo: 1.8442e-05
Tiempo: 1.8344e-05
Tiempo: 1.8458e-05
Tiempo: 1.8438e-05
Tiempo: 1.8523e-05
Tiempo: 1.8373e-05
Tiempo: 1.8587e-05
Tiempo: 1.8361e-05
Tiempo: 1.8612e-05
Tiempo: 1.8556e-05
Tiempo: 1.8574e-05
Tiempo: 1.8577e-05
Tiempo: 1.8558e-05
Tiempo: 1.8584e-05
Tiempo: 1.8269e-05
Tiempo: 1.8641e-05
Tiempo: 1.8473e-05
Tiempo: 1.8578e-05
