100000 ciudades aleatorias
Presupuesto bajo
Tiempo: 0.0399231
Tiempo: 0.0417327
Tiempo: 0.0394653
Tiempo: 0.0396881
Tiempo: 0.0431078
Tiempo: 0.0400008
Tiempo: 0.0408113
Tiempo: 0.0418016
Tiempo: 0.0399963
Tiempo: 0.0423437
Tiempo: 0.0391789
Tiempo: 0.0484019
Tiempo: 0.047863
Tiempo: 0.0512792
Tiempo: 0.0537017
Tiempo: 0.0607123
Tiempo: 0.0618565
Tiempo: 0.0624201
Tiempo: 0.0603774
Tiempo: 0.0541504
Tiempo: 0.0452997
Tiempo: 0.0508093
Tiempo: 0.055362
Tiempo: 0.0574684
Tiempo: 0.0539414
Tiempo: 0.0517416
Tiempo: 0.0560405
Tiempo: 0.0585978
Tiempo: 0.0572235
Tiempo: 0.0563067
Tiempo: 0.0630176
Tiempo: 0.0702696
Tiempo: 0.0583773
Tiempo: 0.0528427
Tiempo: 0.0592284
Tiempo: 0.0579927
Tiempo: 0.0577175
Tiempo: 0.057022
Tiempo: 0.0569128
Tiempo: 0.0559313
Tiempo: 0.0570805
Tiempo: 0.0533403
Tiempo: 0.0581714
Tiempo: 0.0580091
Tiempo: 0.0515107
Tiempo: 0.0577952
Tiempo: 0.0470396
Tiempo: 0.0497891
Tiempo: 0.0426183
Tiempo: 0.0464789
Tiempo: 0.0423428
Tiempo: 0.0511762
Tiempo: 0.0577052
Tiempo: 0.045899
Tiempo: 0.0506983
Tiempo: 0.0501502
Tiempo: 0.0463541
Tiempo: 0.0451549
Tiempo: 0.0488578
Tiempo: 0.0428219
Tiempo: 0.044479
Tiempo: 0.0499685
Tiempo: 0.0471799
Tiempo: 0.056718
Tiempo: 0.057391
Tiempo: 0.0572847
Tiempo: 0.0490582
Tiempo: 0.0477824
Tiempo: 0.0470022
Tiempo: 0.0604996
Tiempo: 0.0462712
Tiempo: 0.0479929
Tiempo: 0.0454989
Tiempo: 0.0484424
Tiempo: 0.0516914
Tiempo: 0.0466737
Tiempo: 0.0437353
Tiempo: 0.0413871
Tiempo: 0.045855
Tiempo: 0.0426926
Tiempo: 0.0471973
Tiempo: 0.0454512
Tiempo: 0.0435163
Tiempo: 0.0451791
Tiempo: 0.0429466
Tiempo: 0.0465048
Tiempo: 0.045723
Tiempo: 0.0458901
Tiempo: 0.0437936
Tiempo: 0.0442222
Tiempo: 0.0403076
Tiempo: 0.0397376
Tiempo: 0.0395861
Tiempo: 0.0420867
Tiempo: 0.0476362
Tiempo: 0.057857
Tiempo: 0.0562983
Tiempo: 0.0574058
Tiempo: 0.0562258
Tiempo: 0.0468269
Tiempo: 0.0424956
Tiempo: 0.0407716
Tiempo: 0.041378
Tiempo: 0.041819
Tiempo: 0.0401328
Tiempo: 0.039784
Tiempo: 0.0481283
Tiempo: 0.0565301
Tiempo: 0.0566813
Tiempo: 0.0555947
Tiempo: 0.0564328
Tiempo: 0.0559927
Tiempo: 0.0453526
Tiempo: 0.0398824
Tiempo: 0.0448912
Tiempo: 0.0402562
Tiempo: 0.0446834
Tiempo: 0.0489434
Tiempo: 0.0423097
Tiempo: 0.051344
Tiempo: 0.0468249
Tiempo: 0.0465495
Tiempo: 0.0564685
Tiempo: 0.0422165
Tiempo: 0.0511278
Tiempo: 0.0409919
Tiempo: 0.0428017
Tiempo: 0.0416902
Tiempo: 0.0480369
Tiempo: 0.049529
Tiempo: 0.0433177
Tiempo: 0.0408651
Tiempo: 0.0408548
Tiempo: 0.0470794
Tiempo: 0.0428407
Tiempo: 0.0419244
Tiempo: 0.0404007
Tiempo: 0.0408827
Tiempo: 0.0445592
Tiempo: 0.0428206
Tiempo: 0.0431469
Tiempo: 0.0538143
Tiempo: 0.0590517
Tiempo: 0.0598626
Tiempo: 0.0393346
Tiempo: 0.0465827
Tiempo: 0.0442719
Tiempo: 0.0414508
Tiempo: 0.043459
Tiempo: 0.0442253
Tiempo: 0.0430857
Tiempo: 0.0404954
Tiempo: 0.0567023
Tiempo: 0.0576747
Tiempo: 0.0594511
Tiempo: 0.0420656
Tiempo: 0.0418289
Tiempo: 0.0465405
Tiempo: 0.0402588
Tiempo: 0.0432635
Tiempo: 0.0430606
Tiempo: 0.0404824
Tiempo: 0.0404549
Tiempo: 0.0403311
Tiempo: 0.0405596
Tiempo: 0.0405741
Tiempo: 0.0413986
Tiempo: 0.0435927
Tiempo: 0.0399605
Tiempo: 0.0413187
Tiempo: 0.0523727
Tiempo: 0.0566587
Tiempo: 0.0418657
Tiempo: 0.0458427
Tiempo: 0.0430341
Tiempo: 0.0406964
Tiempo: 0.0445582
Tiempo: 0.0418551
Tiempo: 0.0408521
Tiempo: 0.0447896
Tiempo: 0.0424857
Tiempo: 0.0399132
Tiempo: 0.0420094
Tiempo: 0.0410158
Tiempo: 0.0446165
Tiempo: 0.0407236
Tiempo: 0.041817
Tiempo: 0.0436037
Tiempo: 0.0468661
Tiempo: 0.0567687
Tiempo: 0.0494371
Tiempo: 0.040948
Tiempo: 0.040732
Tiempo: 0.0560883
Tiempo: 0.0589353
Tiempo: 0.0410064
Tiempo: 0.0527242
Tiempo: 0.0416317
Tiempo: 0.0406307
Tiempo: 0.0416445
Tiempo: 0.0529448
Tiempo: 0.0563843
Tiempo: 0.0420784
Tiempo: 0.0553477
Tiempo: 0.0419808
